PlayerID,Player,Team,Positions,Games,GS,W,L,SV,IP,Outs,SO,BB,ERA,WHIP
681084,Tanner Andrews,Toronto Blue Jays,P,2,0,0,0,0,3.0,9,1,2,0.0,1.0
621389,Ty Blach,Chicago Cubs,P,1,0,0,0,0,3.0,9,2,0,0.0,0.33
682997,Tyler Callihan,Pittsburgh Pirates,"1B, 2B, 3B, DH, LF, P, RF",4,0,0,0,0,3.0,9,1,3,0.0,2.0
682769,Eiberson Castellano,Colorado Rockies,P,1,0,0,0,1,3.0,9,2,0,0.0,1.33
676454,Brendan Cellucci,Toronto Blue Jays,P,2,0,0,0,0,3.0,9,4,0,0.0,0.0
664744,Jose Espada,Baltimore Orioles,P,1,0,0,0,0,1.0,3,0,0,0.0,2.0
804668,Rafael Flores Jr.,Pittsburgh Pirates,"1B, C, P",1,0,0,0,0,1.0,3,0,0,0.0,2.0
543238,Anthony Gose,Kansas City Royals,P,10,0,1,1,0,9.1,28,4,1,0.0,0.96
680686,Josiah Gray,Washington Nationals,P,1,0,0,0,0,1.0,3,0,0,0.0,1.0
664059,Sam Haggerty,Texas Rangers,"CF, DH, LF, P",1,0,0,0,0,1.0,3,0,0,0.0,0.0
643361,Kevin Herget,New York Mets,P,1,0,0,0,0,1.0,3,0,0,0.0,0.0
571771,Enrique Hernández,Los Angeles Dodgers,"1B, 2B, 3B, CF, LF, P",1,0,0,0,0,1.0,3,0,0,0.0,1.0
700327,Welinton Herrera,Colorado Rockies,P,3,0,0,0,0,2.1,7,2,1,0.0,1.29
664731,P.J. Higgins,Cincinnati Reds,"C, P",1,0,0,0,0,1.0,3,1,0,0.0,0.0
680880,Grant Holman,Philadelphia Phillies,P,1,0,0,0,0,0.1,1,0,1,0.0,15.0
687859,Troy Johnston,Colorado Rockies,"1B, DH, LF, P, RF",2,0,0,0,0,2.0,6,0,1,0.0,1.0
681520,Antoine Kelly,Chicago Cubs,P,1,0,0,0,0,1.1,4,1,1,0.0,0.75
621139,Brooks Kriske,Athletics,P,2,0,0,0,0,2.2,8,2,1,0.0,1.13
571912,Luke Maile,Kansas City Royals,"C, P",1,0,0,0,0,1.0,3,0,0,0.0,0.0
679885,Justin Martinez,Arizona Diamondbacks,P,10,0,2,0,0,9.2,29,13,6,0.0,1.14
624512,Reese McGuire,Chicago White Sox,"C, P",1,0,0,0,0,1.0,3,0,0,0.0,0.0
676694,Jake Meyers,Houston Astros,"CF, LF, P",1,0,0,0,0,1.0,3,0,0,0.0,0.0
668716,Noah Murdock,Pittsburgh Pirates,P,3,0,0,0,0,3.1,10,4,3,0.0,1.8
804926,Austin Peterson,Cleveland Guardians,P,1,0,0,0,0,2.0,6,3,0,0.0,0.5
692064,José Rodríguez,Toronto Blue Jays,P,1,0,0,0,0,1.2,5,2,0,0.0,0.6
668670,Jake Rogers,Detroit Tigers,"C, P",3,0,0,0,0,2.1,7,3,1,0.0,1.71
668942,Josh Rojas,Kansas City Royals,"2B, 3B, DH, P, SS",1,0,0,0,0,1.0,3,0,0,0.0,1.0
697811,Dylan Ross,New York Mets,P,1,0,0,0,0,1.0,3,0,0,0.0,0.0
605441,Yacksel Ríos,Chicago Cubs,P,1,0,0,0,0,1.2,5,2,0,0.0,0.0
657376,Clarke Schmidt,New York Yankees,P,1,0,0,0,0,0.2,2,2,0,0.0,3.0
680474,Max Schuemann,New York Yankees,"2B, 3B, CF, DH, LF, P, RF, SS",1,0,0,0,0,1.0,3,0,1,0.0,2.0
670097,Zack Short,New York Mets,"2B, P, SS",1,0,0,0,0,1.0,3,0,0,0.0,0.0
668831,Garrett Stallings,Milwaukee Brewers,P,6,0,0,0,1,14.0,42,17,5,0.0,0.64
596142,Gary Sánchez,Milwaukee Brewers,"1B, C, DH, P",2,0,0,0,0,2.0,6,0,0,0.0,2.0
663494,Bryan Torres,St. Louis Cardinals,"2B, 3B, CF, DH, LF, P",1,0,0,0,0,2.0,6,0,1,0.0,1.0
592826,Vince Velasquez,Chicago Cubs,P,2,0,0,0,0,3.1,10,1,0,0.0,0.3
687721,Cameron Weston,Baltimore Orioles,P,1,0,0,0,0,1.0,3,1,1,0.0,1.0
670871,Guillo Zuñiga,New York Mets,P,1,0,0,0,0,1.0,3,1,1,0.0,1.0
666374,Matt Brash,Seattle Mariners,P,20,0,3,0,0,16.2,50,15,6,0.54,0.84
663158,Robert Suarez,Atlanta Braves,P,31,0,4,0,4,32.0,96,26,6,0.56,0.84
623352,Josh Hader,Houston Astros,P,44,0,4,1,26,43.1,130,55,11,0.83,0.65
571882,Derek Law,Arizona Diamondbacks,P,7,1,0,0,0,9.0,27,5,2,1.0,1.11
696146,Hagen Smith,Chicago White Sox,P,15,1,3,2,0,24.2,74,37,13,1.09,0.89
695243,Mason Miller,San Diego Padres,P,61,0,5,2,37,64.1,193,119,23,1.12,0.85
695001,Alimber Santa,Houston Astros,P,10,0,0,1,0,15.1,46,9,6,1.17,0.91
681544,Wyatt Olds,Boston Red Sox,P,13,0,2,0,0,15.0,45,20,7,1.2,1.2
687941,Alec Gamboa,Boston Red Sox,P,19,2,1,0,1,29.2,89,21,9,1.21,1.04
678061,Ray Kerr,Atlanta Braves,P,7,0,0,0,0,14.1,43,10,1,1.26,0.49
686973,Louis Varland,Toronto Blue Jays,P,69,0,5,6,34,76.0,228,95,22,1.3,1.0
660787,Yerry De los Santos,New York Yankees,P,15,0,1,0,0,20.0,60,15,8,1.35,1.2
702153,Brian Fitzpatrick,Milwaukee Brewers,P,5,0,0,0,0,6.2,20,5,3,1.35,1.5
594835,Marco Gonzales,Texas Rangers,P,3,0,0,0,1,6.2,20,3,4,1.35,1.65
665645,Kervin Castro,New York Yankees,P,5,0,0,0,0,6.1,19,8,2,1.42,0.79
605218,Carl Edwards Jr.,New York Mets,P,2,0,0,0,0,6.0,18,11,4,1.5,1.17
694357,Ricky Tiedemann,Toronto Blue Jays,P,5,0,0,0,0,6.0,18,8,6,1.5,1.83
701121,Logan VanWey,Houston Astros,P,5,0,1,0,0,6.0,18,5,0,1.5,0.83
641329,Bryan Baker,Tampa Bay Rays,P,62,0,3,2,40,59.1,178,62,21,1.52,0.89
677020,Josh Walker,Baltimore Orioles,P,29,0,1,0,1,28.2,86,27,10,1.57,1.12
605242,Michael Fulmer,New York Yankees,P,12,0,0,0,0,11.1,34,13,6,1.59,1.15
621112,Paul Blackburn,New York Yankees,P,59,2,7,3,1,81.2,245,66,32,1.65,1.07
643511,Tyler Rogers,Toronto Blue Jays,P,70,0,2,2,4,67.2,203,38,22,1.73,1.15
661395,Jhoan Duran,Philadelphia Phillies,P,58,0,2,6,32,56.1,169,79,9,1.76,1.01
676477,Garrett Whitlock,Boston Red Sox,P,52,0,7,1,4,50.2,152,58,8,1.78,0.83
660271,Shohei Ohtani,Los Angeles Dodgers,"DH, P",14,14,8,2,0,85.2,257,95,26,1.79,0.95
676962,Ben Brown,Chicago Cubs,P,20,8,4,2,1,68.0,204,65,19,1.85,0.94
675916,James Karinchak,Atlanta Braves,P,9,0,0,0,0,9.2,29,8,5,1.86,0.93
605483,Blake Snell,Los Angeles Dodgers,P,8,8,4,1,0,38.2,116,52,16,1.86,1.09
694819,Jacob Misiorowski,Milwaukee Brewers,P,28,28,15,5,0,166.1,499,243,42,1.89,0.81
687396,Brent Headrick,New York Yankees,P,77,0,7,3,0,75.2,227,94,24,1.9,1.16
673513,Yuki Matsui,San Diego Padres,P,50,0,3,1,1,61.0,183,66,34,1.92,1.11
681320,Nate Lavender,New York Mets,P,18,0,1,0,0,18.2,56,23,4,1.93,0.86
805299,Brandyn Garcia,Arizona Diamondbacks,P,53,0,0,1,5,46.1,139,55,10,1.94,0.76
693645,Cam Schlittler,New York Yankees,P,31,31,14,6,0,184.2,554,228,44,1.95,0.9
547973,Aroldis Chapman,Boston Red Sox,P,52,0,3,4,34,50.2,152,68,23,1.95,1.14
671922,Cade Smith,Cleveland Guardians,P,65,0,6,1,38,70.0,210,100,22,2.06,0.99
686228,Juan Burgos,Arizona Diamondbacks,P,4,0,0,0,0,4.1,13,0,0,2.08,0.69
801725,Luis De León,Baltimore Orioles,P,7,0,0,2,0,8.2,26,5,2,2.08,0.69
682842,Abner Uribe,Milwaukee Brewers,P,58,0,5,3,6,56.1,169,59,19,2.08,1.03
669084,DL Hall,Milwaukee Brewers,P,44,1,3,0,0,56.0,168,59,33,2.09,1.09
656641,Jacob Latz,Texas Rangers,P,55,1,3,3,30,68.1,205,77,22,2.11,0.82
592155,Cam Booser,Tampa Bay Rays,P,39,0,1,0,0,38.1,115,42,6,2.11,0.78
650960,Daniel Duarte,New York Mets,P,24,0,2,0,2,29.2,89,30,7,2.12,0.81
595345,Steven Okert,Houston Astros,P,68,1,6,2,0,67.2,203,68,14,2.13,0.87
702303,Riley Martin,Chicago Cubs,P,8,1,0,0,0,8.1,25,10,2,2.16,0.84
519242,Chris Sale,Atlanta Braves,P,26,26,14,9,0,157.0,471,190,31,2.18,0.99
681252,Jack Anderson,Minnesota Twins,P,7,0,1,0,1,12.1,37,12,3,2.19,1.05
676395,Robert Garcia,Texas Rangers,P,14,0,1,1,0,12.1,37,11,8,2.19,1.3
666661,Juan Morillo,Arizona Diamondbacks,P,65,0,4,4,3,60.1,181,70,22,2.24,1.04
621016,Jose Cuas,Kansas City Royals,P,21,0,0,1,0,20.0,60,22,12,2.25,1.75
671109,Jake Eder,Los Angeles Dodgers,P,4,0,1,0,0,4.0,12,1,1,2.25,1.0
642759,Julian Fernández,Washington Nationals,P,3,0,0,0,0,4.0,12,3,2,2.25,1.25
800311,Didier Fuentes,Atlanta Braves,P,56,1,7,2,3,71.1,214,91,21,2.27,1.07
691799,Grant Taylor,Chicago White Sox,P,59,4,7,3,10,82.0,246,103,30,2.3,1.1
642528,Jonathan Loáisiga,Arizona Diamondbacks,P,64,0,7,3,1,62.0,186,47,11,2.32,1.03
805345,Trent Harris,San Francisco Giants,P,17,0,0,0,1,19.1,58,25,7,2.33,1.09
801434,Paul Gervase,Los Angeles Dodgers,P,4,0,0,0,0,7.2,23,8,5,2.35,1.57
621345,A.J. Minter,Minnesota Twins,P,44,0,2,2,1,42.0,126,40,8,2.36,1.07
656271,Brock Burke,Cincinnati Reds,P,75,0,6,5,2,72.1,217,73,39,2.36,1.26
689266,Dylan Dodd,Atlanta Braves,P,45,0,4,1,1,45.2,137,47,14,2.36,0.92
669330,Tyler Wells,Tampa Bay Rays,P,57,0,5,2,6,72.0,216,72,18,2.38,0.9
666711,Joel Peguero,San Francisco Giants,P,11,0,0,0,0,11.1,34,5,4,2.38,1.24
699134,Bradgley Rodriguez,San Diego Padres,P,64,4,3,3,2,68.0,204,74,18,2.38,1.09
680899,Erik Tolman,Washington Nationals,P,10,0,1,1,3,11.1,34,11,5,2.38,1.15
656302,Dylan Cease,Toronto Blue Jays,P,29,29,11,6,0,169.0,507,239,78,2.4,1.1
676620,Blake Weiman,Los Angeles Angels,P,14,0,1,1,0,15.0,45,13,2,2.4,1.4
621107,Zach Eflin,Baltimore Orioles,P,1,1,0,0,0,3.2,11,7,2,2.45,1.64
622694,Elieser Hernández,Atlanta Braves,P,4,0,2,0,1,11.0,33,11,6,2.45,1.45
690990,Cade Horton,Chicago Cubs,P,2,2,1,0,0,7.1,22,4,2,2.45,0.82
805074,Yunior Marte,San Francisco Giants,P,3,1,0,0,0,14.2,44,9,6,2.45,1.09
686934,Alex McFarlane,Philadelphia Phillies,P,15,0,4,1,0,14.2,44,13,5,2.45,1.02
678868,Eddy Yean,Washington Nationals,P,8,1,0,1,0,11.0,33,7,2,2.45,0.91
621097,Jacob Waguespack,Detroit Tigers,P,33,1,1,2,0,43.2,131,31,17,2.47,0.89
687330,Kevin Kelly,Tampa Bay Rays,P,68,0,6,4,4,72.0,216,62,11,2.5,0.9
592094,Jason Adam,San Diego Padres,P,36,0,2,2,2,32.1,97,22,8,2.51,1.18
701656,Logan Henderson,Milwaukee Brewers,P,17,17,10,3,0,93.1,280,107,16,2.51,0.81
668970,Gavin Hollowell,Chicago Cubs,P,14,0,0,0,1,14.1,43,13,8,2.51,1.33
808967,Yoshinobu Yamamoto,Los Angeles Dodgers,P,27,27,14,8,0,179.0,537,178,41,2.51,0.87
675512,Troy Melton,Detroit Tigers,P,19,19,8,4,0,110.2,332,90,34,2.52,1.1
676428,Brant Hurter,Detroit Tigers,P,26,0,4,1,0,31.2,95,21,13,2.56,1.04
700669,Gordon Graceffo,St. Louis Cardinals,P,59,1,8,1,1,77.1,232,58,33,2.56,1.05
800048,Parker Messick,Cleveland Guardians,P,30,30,12,9,0,178.1,535,186,47,2.57,1.04
670280,David Bednar,New York Yankees,P,61,0,7,3,34,66.1,199,74,18,2.58,1.04
674073,Jack Weisenburger,New York Mets,P,5,0,0,0,0,10.1,31,11,3,2.61,1.16
669622,Anthony Bender,Miami Marlins,P,35,0,1,1,2,34.1,103,41,12,2.62,0.96
608331,Max Fried,New York Yankees,P,19,19,5,4,0,106.0,318,100,31,2.63,0.98
693686,Spencer Miles,Toronto Blue Jays,P,47,7,6,2,2,91.2,275,87,24,2.65,1.09
701719,Tyler Samaniego,Boston Red Sox,P,20,1,0,3,0,20.1,61,17,8,2.66,1.48
592779,Brock Stewart,Los Angeles Dodgers,P,25,0,1,2,1,23.2,71,21,9,2.66,1.01
682254,Mason Montgomery,Pittsburgh Pirates,P,65,5,6,3,14,64.0,192,97,25,2.67,1.03
676974,Max Meyer,Miami Marlins,P,20,20,9,1,0,111.0,333,121,41,2.68,1.14
628452,Raisel Iglesias,Atlanta Braves,P,56,0,1,2,33,57.0,171,60,17,2.68,1.12
664199,Taylor Clarke,Arizona Diamondbacks,P,68,1,2,4,0,70.1,211,43,14,2.69,0.91
656240,Scott Blewett,Athletics,P,22,0,2,1,0,33.1,100,30,11,2.7,1.29
683769,Hunter Gaddis,Cleveland Guardians,P,64,0,4,3,1,56.2,170,53,21,2.7,1.2
656786,Parker Mushinski,Colorado Rockies,P,8,0,1,0,0,6.2,20,0,5,2.7,2.1
676571,PJ Poulin,Washington Nationals,P,35,11,3,0,3,36.2,110,25,21,2.7,1.31
669373,Tarik Skubal,Los Angeles Dodgers,P,24,24,10,7,0,146.2,440,173,25,2.7,0.95
656876,Drew Rasmussen,Tampa Bay Rays,P,29,29,15,5,0,165.1,496,163,29,2.72,0.93
670059,Colin Holderman,Cleveland Guardians,P,54,0,6,4,1,52.2,158,50,20,2.73,1.04
592866,Trevor Williams,Texas Rangers,P,13,1,2,0,0,26.1,79,30,9,2.73,1.18
700712,Walbert Ureña,Los Angeles Angels,P,28,26,9,10,0,144.1,433,140,67,2.74,1.21
687239,Ben Peoples,Texas Rangers,P,16,0,0,1,0,16.1,49,10,8,2.76,1.35
656730,Trevor Megill,Milwaukee Brewers,P,60,0,3,3,28,58.2,176,66,15,2.76,0.92
663947,Tyler Holton,Detroit Tigers,P,65,3,2,5,2,71.1,214,55,17,2.78,1.22
681870,Erik Sabrowski,Cleveland Guardians,P,57,0,5,2,1,45.1,136,70,29,2.78,1.19
642048,Tayler Saucedo,Los Angeles Angels,P,24,0,0,1,0,19.1,58,22,5,2.79,1.03
543243,Sonny Gray,Boston Red Sox,P,28,28,17,5,0,163.0,489,146,45,2.82,1.16
656945,Tanner Scott,Los Angeles Dodgers,P,66,0,1,6,22,60.2,182,77,14,2.82,1.01
681911,Alex Vesia,Los Angeles Dodgers,P,68,0,2,1,3,54.0,162,67,31,2.83,1.13
695378,Jack Sinclair,Washington Nationals,P,6,0,1,0,1,6.1,19,5,4,2.84,1.11
596133,Luke Weaver,Pittsburgh Pirates,P,56,0,2,1,1,57.0,171,59,15,2.84,0.98
683618,Edgardo Henriquez,Los Angeles Dodgers,P,61,1,4,1,2,60.0,180,71,25,2.85,1.03
670970,Adrian Morejon,San Diego Padres,P,72,0,9,3,3,82.0,246,101,24,2.85,1.06
695505,Chase Burns,Cincinnati Reds,P,29,29,15,3,0,154.1,463,185,56,2.86,1.17
666200,Jesús Luzardo,Philadelphia Phillies,P,29,29,14,5,0,178.2,536,221,52,2.87,1.08
593958,Eduardo Rodriguez,Arizona Diamondbacks,P,31,31,15,7,0,183.2,551,140,62,2.89,1.23
615698,Cal Quantrill,Texas Rangers,P,31,14,9,5,0,108.2,326,81,25,2.9,1.05
687531,William Kempner,Miami Marlins,P,9,0,1,0,0,12.1,37,14,4,2.92,0.97
669062,Erik Miller,Boston Red Sox,P,55,1,4,1,5,49.1,148,73,33,2.92,1.38
650911,Cristopher Sánchez,Philadelphia Phillies,P,31,31,17,6,0,193.2,581,215,44,2.93,1.22
657514,Brennan Bernardino,Colorado Rockies,P,71,2,4,3,1,61.1,184,46,15,2.93,1.16
607259,Nick Martinez,Tampa Bay Rays,P,29,29,15,4,0,171.1,514,101,24,2.94,1.07
607074,Carlos Rodón,New York Yankees,P,15,15,6,3,0,76.1,229,83,38,2.95,1.13
548384,Brooks Raley,Philadelphia Phillies,P,59,0,5,7,1,51.2,155,51,18,2.96,1.18
605540,Brandon Woodruff,Milwaukee Brewers,P,9,9,2,2,0,45.1,136,47,10,2.98,0.84
669020,Ryan Rolison,Chicago Cubs,P,56,2,9,1,2,60.1,181,51,27,2.98,1.26
554430,Zack Wheeler,Philadelphia Phillies,P,26,26,13,5,0,150.1,451,177,46,2.99,1.06
687134,Bradley Blalock,Miami Marlins,P,2,0,0,0,0,6.0,18,6,2,3.0,1.5
666745,Jhony Brito,San Diego Padres,P,5,0,0,0,0,9.0,27,6,1,3.0,0.89
694350,Zach Brzykcy,Miami Marlins,P,2,0,0,0,0,3.0,9,2,2,3.0,1.67
666974,Yennier Cano,Baltimore Orioles,P,66,0,3,3,3,48.0,144,43,12,3.0,1.06
662144,Brian Keller,Philadelphia Phillies,P,1,0,0,0,0,3.0,9,3,0,3.0,0.67
670990,Yohan Ramírez,Pittsburgh Pirates,P,63,1,7,4,2,81.0,243,95,43,3.0,1.21
694397,Marco Raya,Minnesota Twins,P,3,0,0,0,0,6.0,18,4,3,3.0,1.33
686796,Blake Walston,Arizona Diamondbacks,P,2,0,1,0,0,3.0,9,2,3,3.0,1.33
801139,Payton Tolle,Boston Red Sox,P,25,25,9,6,0,143.0,429,166,38,3.02,1.07
676917,Cade Cavalli,Washington Nationals,P,32,32,13,5,0,169.2,509,200,48,3.02,1.16
663542,Bryan Hudson,Chicago White Sox,P,67,8,5,4,8,65.1,196,59,17,3.03,1.21
650633,Michael King,San Diego Padres,P,31,31,12,9,0,181.0,543,154,68,3.03,1.16
682120,Tim Herrin,Cleveland Guardians,P,63,0,3,4,0,53.1,160,51,26,3.04,1.26
663878,Nate Pearson,Kansas City Royals,P,39,0,2,2,4,44.0,132,40,21,3.07,1.25
527048,Martín Pérez,Atlanta Braves,P,29,25,9,9,0,137.2,413,100,60,3.07,1.26
656848,Michael Petersen,Miami Marlins,P,61,0,3,4,1,61.1,184,74,27,3.08,1.11
677976,Randy Dobnak,Kansas City Royals,P,14,12,3,4,0,73.0,219,48,25,3.08,1.33
669276,Dylan Lee,Atlanta Braves,P,68,0,6,1,0,64.0,192,75,16,3.09,0.95
820862,José Fermin,Los Angeles Angels,P,50,0,4,3,1,52.0,156,61,24,3.12,1.29
694477,Chad Patrick,Milwaukee Brewers,P,54,6,9,4,6,103.2,311,93,42,3.13,1.2
696519,Samy Natera Jr.,Los Angeles Angels,P,28,0,1,2,3,31.2,95,48,13,3.13,1.11
518585,Fernando Cruz,New York Yankees,P,61,0,4,6,2,54.2,164,67,32,3.13,1.34
670062,Julian Garcia,Cincinnati Reds,P,33,0,2,3,2,46.0,138,41,19,3.13,1.04
805326,Tyler Schweitzer,Chicago White Sox,P,18,0,1,0,1,37.1,112,18,12,3.13,1.31
670167,John Schreiber,New York Yankees,P,62,0,2,4,2,57.1,172,39,26,3.14,1.2
642100,Gabe Speier,Seattle Mariners,P,51,0,2,3,1,43.0,129,40,15,3.14,1.14
623211,Huascar Brazobán,Chicago White Sox,P,56,6,5,2,0,62.2,188,54,29,3.16,1.13
681895,Evan Sisk,Pittsburgh Pirates,P,39,0,1,0,0,42.2,128,48,23,3.16,1.31
691945,Carter Baumler,Texas Rangers,P,4,0,0,0,0,5.2,17,6,6,3.18,1.76
572143,Burch Smith,Detroit Tigers,P,13,1,0,2,0,17.0,51,20,7,3.18,1.47
690997,Nolan McLean,New York Mets,P,30,30,11,10,0,172.2,518,189,69,3.18,1.19
670329,Rico Garcia,Baltimore Orioles,P,73,0,5,1,9,65.0,195,66,22,3.18,1.0
676263,Jack Dreyer,Los Angeles Dodgers,P,63,1,5,2,2,59.1,178,68,22,3.19,1.13
663558,Jovani Morán,Boston Red Sox,P,48,3,2,3,0,64.0,192,69,32,3.23,1.11
656794,Sean Newcomb,Chicago White Sox,P,57,6,2,5,4,86.0,258,78,33,3.24,1.21
665622,Luis Medina,Athletics,P,56,1,5,3,0,69.1,208,89,36,3.25,1.38
605280,Clay Holmes,Chicago Cubs,P,17,17,6,8,0,97.0,291,75,39,3.25,1.16
680755,Braydon Fisher,Toronto Blue Jays,P,74,10,3,4,1,74.2,224,73,42,3.25,1.26
594027,Tyron Guerrero,Boston Red Sox,P,38,0,1,2,0,38.2,116,36,7,3.26,1.14
624133,Ranger Suarez,Boston Red Sox,P,27,27,8,4,0,143.1,430,135,45,3.27,1.2
656529,Sam Hentges,San Francisco Giants,P,40,0,1,6,0,33.0,99,35,23,3.27,1.61
663738,Daniel Lynch IV,Kansas City Royals,P,54,8,6,5,1,76.2,230,52,23,3.29,1.07
622088,Tejay Antone,Cincinnati Reds,P,55,0,3,2,1,52.0,156,54,16,3.29,1.1
641302,Tyler Alexander,Texas Rangers,P,70,5,5,2,4,68.1,205,58,20,3.29,1.26
680744,Ty Madden,Detroit Tigers,P,18,1,1,0,0,41.0,123,41,13,3.29,1.05
815081,Mark Manfredi,Colorado Rockies,P,12,0,1,2,0,13.2,41,14,9,3.29,1.54
689254,Mason Fluharty,Toronto Blue Jays,P,79,4,6,1,1,60.0,180,65,26,3.3,1.25
601713,Nick Pivetta,San Diego Padres,P,7,7,3,2,0,30.0,90,35,7,3.3,1.0
677161,Zack Kelly,Boston Red Sox,P,17,0,0,2,0,16.1,49,14,7,3.31,1.29
676879,Aaron Ashby,Milwaukee Brewers,P,72,1,13,3,2,84.1,253,111,41,3.31,1.39
805427,Drew Sommers,Detroit Tigers,P,41,0,2,4,0,38.0,114,58,13,3.32,1.21
573009,Joe Mantiply,Toronto Blue Jays,P,25,0,2,0,0,27.0,81,22,5,3.33,1.22
681217,Chase Silseth,Texas Rangers,P,68,0,3,3,0,56.2,170,68,34,3.34,1.46
696070,Kendry Rojas,Minnesota Twins,P,12,4,1,1,0,29.2,89,34,22,3.34,1.52
669711,Greg Weissert,Boston Red Sox,P,62,0,3,2,1,59.1,178,59,18,3.34,1.23
608379,Michael Wacha,Kansas City Royals,P,30,30,9,9,0,188.2,566,149,49,3.34,1.1
663687,Hogan Harris,Athletics,P,71,0,4,2,15,67.1,202,85,40,3.34,1.43
445276,Kenley Jansen,Detroit Tigers,P,48,0,4,6,21,43.0,129,49,23,3.35,1.09
676775,Keaton Winn,San Francisco Giants,P,44,0,2,3,1,43.0,129,33,17,3.35,1.19
663423,Trent Thornton,Chicago Cubs,P,48,0,5,5,3,48.1,145,31,17,3.35,1.2
674841,Andrew Alvarez,Washington Nationals,P,23,15,2,6,1,102.0,306,99,47,3.35,1.27
680742,Jonathan Bowlan,Philadelphia Phillies,P,59,0,2,2,2,56.1,169,73,15,3.36,1.03
681982,Grant Anderson,Milwaukee Brewers,P,52,0,3,3,0,59.0,177,52,23,3.36,1.12
663556,Shane McClanahan,Tampa Bay Rays,P,24,24,10,7,0,118.0,354,106,39,3.36,1.12
672282,Reid Detmers,Los Angeles Angels,P,30,30,6,8,0,174.0,522,199,46,3.36,1.05
681867,Cooper Criswell,Seattle Mariners,P,33,0,3,2,1,37.1,112,30,11,3.38,1.29
669704,Kade Strowd,Arizona Diamondbacks,P,2,0,0,0,0,2.2,8,1,5,3.38,2.63
700413,Tyler Uberstine,Boston Red Sox,P,1,0,0,1,0,2.2,8,2,1,3.38,1.5
680732,Sean Burke,Chicago White Sox,P,31,26,10,7,0,167.0,501,178,61,3.4,1.2
804267,Zac Thornton,New York Mets,P,14,14,5,5,0,79.1,238,59,17,3.4,1.15
489446,Kirby Yates,Pittsburgh Pirates,P,44,0,2,5,3,39.2,119,47,17,3.4,1.21
805123,AJ Blubaugh,Houston Astros,P,60,0,5,2,1,92.0,276,92,39,3.42,1.22
804636,Jonah Tong,New York Mets,P,5,2,2,1,0,21.0,63,20,9,3.43,1.19
686613,Hunter Brown,Houston Astros,P,18,18,6,3,0,97.0,291,110,49,3.43,1.29
813349,Connelly Early,Boston Red Sox,P,17,17,7,5,0,91.2,275,93,34,3.44,1.25
641755,Tyler Kinley,Detroit Tigers,P,61,0,7,5,1,55.0,165,47,26,3.44,1.16
663969,Tyler Phillips,Miami Marlins,P,36,19,5,6,2,122.2,368,99,52,3.45,1.31
670950,Trevor Richards,Chicago White Sox,P,50,0,0,1,1,75.2,227,68,23,3.45,1.14
647336,Michael Soroka,Arizona Diamondbacks,P,20,19,8,5,0,104.1,313,101,26,3.45,1.13
607192,Tyler Glasnow,Los Angeles Dodgers,P,12,12,5,1,0,67.2,203,87,23,3.46,0.96
690978,Dax Fulton,Miami Marlins,P,15,0,2,0,0,26.0,78,26,15,3.46,1.31
641835,Tim Mayza,Philadelphia Phillies,P,57,6,3,4,0,65.0,195,63,17,3.46,1.11
657097,Jacob Webb,Chicago Cubs,P,66,0,6,5,9,64.2,194,70,24,3.48,1.27
669093,Jeremiah Estrada,San Diego Padres,P,33,0,2,3,1,31.0,93,38,16,3.48,1.16
656550,Grant Holmes,Atlanta Braves,P,29,28,9,5,0,141.2,425,110,59,3.49,1.3
676534,Calvin Faucher,Miami Marlins,P,65,0,5,5,3,64.1,193,68,35,3.5,1.32
681916,Dylan Smith,San Francisco Giants,P,38,0,0,5,4,36.0,108,42,20,3.5,1.47
656546,Jeff Hoffman,Minnesota Twins,P,69,0,6,8,5,64.0,192,100,27,3.52,1.31
608718,Brent Suter,Atlanta Braves,P,52,3,2,2,0,87.0,261,74,25,3.52,1.26
699823,Tyler Davis,Chicago White Sox,P,29,0,2,3,1,30.2,92,26,16,3.52,1.17
681676,Ryan Fernandez,St. Louis Cardinals,P,17,0,1,2,0,23.0,69,28,11,3.52,1.3
595014,Blake Treinen,Los Angeles Dodgers,P,34,0,4,1,1,28.0,84,31,11,3.54,1.36
669199,Lake Bachar,Pittsburgh Pirates,P,49,10,1,4,2,81.1,244,84,35,3.54,1.13
641941,Emilio Pagán,Cincinnati Reds,P,43,0,5,1,24,40.2,122,43,11,3.54,1.03
677865,Justin Bruihl,St. Louis Cardinals,P,69,0,1,1,0,73.2,221,52,27,3.54,1.34
667755,José Soriano,Toronto Blue Jays,P,30,30,12,7,0,169.1,508,159,72,3.56,1.27
676106,Emerson Hancock,Seattle Mariners,P,25,25,7,8,0,138.2,416,126,32,3.57,1.14
672456,Keider Montero,Detroit Tigers,P,31,25,9,9,1,151.0,453,102,36,3.58,1.05
664141,JT Brubaker,San Francisco Giants,P,41,1,0,0,2,60.1,181,39,26,3.58,1.24
592288,Kent Emanuel,Cincinnati Reds,P,1,1,0,1,0,5.0,15,4,3,3.6,1.6
666619,Gregory Santos,San Francisco Giants,P,3,0,0,0,0,5.0,15,1,3,3.6,1.6
810938,Ben Williamson,Tampa Bay Rays,"2B, 3B, DH, P, SS",5,0,0,0,0,5.0,15,0,1,3.6,1.2
642232,Ryan Yarbrough,New York Yankees,P,36,1,2,1,3,60.0,180,43,22,3.6,1.17
592662,Robbie Ray,San Diego Padres,P,30,29,13,8,0,162.1,487,138,83,3.6,1.33
